Natural Product	Natural Product Relationship to Enzyme or Transporter	Enzyme or Transporter	Enzyme or Transporter Relationship to Drug	Drug	Drug Causal Relation with Adverse Event	Adverse Event	Natural Product Ontology Identifier	Natural Product or Constituent Ontology Identifier	Process Ontology Identifier	Enzyme or Transporter Ontology Identifier	Process or Pathway Ontology Identifier	Drug Ontology Identifier	Causal Relation Ontology Identifier	Adverse Event Ontology Identifier	Pubmed Identifier
curcumin	directly_negatively_regulates_quantity_of	cytochrome P450 3A4 (human)	is_substrate_of	tacrolimus (anhydrous)	correlated_with	acute kidney failure	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_3962	http://purl.obolibrary.org/obo/RO_0011010	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/DIDEO_00000041	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0002492	https://pubmed.ncbi.nlm.nih.gov/37586787/
curcumin	directly_negatively_regulates_quantity_of	cytochrome P450 3A4 (human)	molecularly_interacts_with	tacrolimus (anhydrous)	correlated_with	acute kidney failure	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_3962	http://purl.obolibrary.org/obo/RO_0011010	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002436	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0002492	https://pubmed.ncbi.nlm.nih.gov/37586787/
curcumin	directly_negatively_regulates_quantity_of	ATP-dependent translocase ABCB1 (human)	transports	tacrolimus (anhydrous)	correlated_with	acute kidney failure	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_3962	http://purl.obolibrary.org/obo/RO_0011010	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002020	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0002492	https://pubmed.ncbi.nlm.nih.gov/37586787/
curcumin	interacts_with	cytochrome P450 3A4 (human)	is_substrate_of	tacrolimus (anhydrous)	correlated_with	acute kidney failure	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_3962	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/DIDEO_00000041	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0002492	https://pubmed.ncbi.nlm.nih.gov/37586787/
curcumin	interacts_with	cytochrome P450 3A4 (human)	molecularly_interacts_with	tacrolimus (anhydrous)	correlated_with	acute kidney failure	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_3962	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002436	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0002492	https://pubmed.ncbi.nlm.nih.gov/37586787/
curcumin	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	is_substrate_of	tacrolimus (anhydrous)	correlated_with	acute kidney failure	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_3962	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/DIDEO_00000041	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0002492	https://pubmed.ncbi.nlm.nih.gov/37586787/
curcumin	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	molecularly_interacts_with	tacrolimus (anhydrous)	correlated_with	acute kidney failure	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_3962	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002436	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0002492	https://pubmed.ncbi.nlm.nih.gov/37586787/
curcumin	directly_negatively_regulates_activity_of	ATP-dependent translocase ABCB1 (human)	transports	tacrolimus (anhydrous)	correlated_with	acute kidney failure	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_3962	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002020	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0002492	https://pubmed.ncbi.nlm.nih.gov/37586787/
1,8-cineole	interacts_with	cytochrome P450 3A4 (human)	is_substrate_of	tacrolimus (anhydrous)	correlated_with	acute kidney failure	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_27961	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/DIDEO_00000041	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0002492	https://pubmed.ncbi.nlm.nih.gov/37586787/
1,8-cineole	interacts_with	cytochrome P450 3A4 (human)	molecularly_interacts_with	tacrolimus (anhydrous)	correlated_with	acute kidney failure	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_27961	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002436	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0002492	https://pubmed.ncbi.nlm.nih.gov/37586787/
bisdemethoxycurcumin	directly_negatively_regulates_activity_of	ATP-dependent translocase ABCB1 (human)	transports	tacrolimus (anhydrous)	correlated_with	peripheral neuropathy	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_71045	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002020	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005244	https://pubmed.ncbi.nlm.nih.gov/37586787/
borneol	directly_negatively_regulates_activity_of	ATP-dependent translocase ABCB1 (human)	transports	tacrolimus (anhydrous)	correlated_with	peripheral neuropathy	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_28093	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002020	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005244	https://pubmed.ncbi.nlm.nih.gov/37586787/
borneol	directly_negatively_regulates_quantity_of	ATP-dependent translocase ABCB1 (human)	transports	tacrolimus (anhydrous)	correlated_with	peripheral neuropathy	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_28093	http://purl.obolibrary.org/obo/RO_0011010	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002020	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005244	https://pubmed.ncbi.nlm.nih.gov/37586787/
curcumin	interacts_with	ATP-dependent translocase ABCB1 (human)	transports	tacrolimus (anhydrous)	correlated_with	peripheral neuropathy	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_3962	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002020	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005244	https://pubmed.ncbi.nlm.nih.gov/37586787/
curcumin	molecularly_interacts_with	ATP-dependent translocase ABCB1 (human)	transports	tacrolimus (anhydrous)	correlated_with	peripheral neuropathy	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_3962	http://purl.obolibrary.org/obo/RO_0002436	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002020	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005244	https://pubmed.ncbi.nlm.nih.gov/37586787/
curcumin	directly_negatively_regulates_quantity_of	cytochrome P450 3A4 (human)	is_substrate_of	tacrolimus (anhydrous)	correlated_with	peripheral neuropathy	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_3962	http://purl.obolibrary.org/obo/RO_0011010	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/DIDEO_00000041	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005244	https://pubmed.ncbi.nlm.nih.gov/37586787/
curcumin	directly_negatively_regulates_quantity_of	cytochrome P450 3A4 (human)	molecularly_interacts_with	tacrolimus (anhydrous)	correlated_with	peripheral neuropathy	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_3962	http://purl.obolibrary.org/obo/RO_0011010	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002436	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005244	https://pubmed.ncbi.nlm.nih.gov/37586787/
curcumin	directly_negatively_regulates_quantity_of	ATP-dependent translocase ABCB1 (human)	transports	tacrolimus (anhydrous)	correlated_with	peripheral neuropathy	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_3962	http://purl.obolibrary.org/obo/RO_0011010	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002020	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005244	https://pubmed.ncbi.nlm.nih.gov/37586787/
curcumin	interacts_with	cytochrome P450 3A4 (human)	is_substrate_of	tacrolimus (anhydrous)	correlated_with	peripheral neuropathy	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_3962	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/DIDEO_00000041	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005244	https://pubmed.ncbi.nlm.nih.gov/37586787/
curcumin	interacts_with	cytochrome P450 3A4 (human)	molecularly_interacts_with	tacrolimus (anhydrous)	correlated_with	peripheral neuropathy	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_3962	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002436	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005244	https://pubmed.ncbi.nlm.nih.gov/37586787/
curcumin	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	is_substrate_of	tacrolimus (anhydrous)	correlated_with	peripheral neuropathy	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_3962	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/DIDEO_00000041	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005244	https://pubmed.ncbi.nlm.nih.gov/37586787/
curcumin	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	molecularly_interacts_with	tacrolimus (anhydrous)	correlated_with	peripheral neuropathy	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_3962	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002436	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005244	https://pubmed.ncbi.nlm.nih.gov/37586787/
curcumin	directly_negatively_regulates_activity_of	ATP-dependent translocase ABCB1 (human)	transports	tacrolimus (anhydrous)	correlated_with	peripheral neuropathy	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_3962	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002020	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005244	https://pubmed.ncbi.nlm.nih.gov/37586787/
1,8-cineole	interacts_with	cytochrome P450 3A4 (human)	is_substrate_of	tacrolimus (anhydrous)	correlated_with	peripheral neuropathy	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_27961	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/DIDEO_00000041	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005244	https://pubmed.ncbi.nlm.nih.gov/37586787/
1,8-cineole	interacts_with	cytochrome P450 3A4 (human)	molecularly_interacts_with	tacrolimus (anhydrous)	correlated_with	peripheral neuropathy	http://napdi.org/napdi_srs_imports:curcuma_longa	http://purl.obolibrary.org/obo/CHEBI_27961	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002436	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0005244	https://pubmed.ncbi.nlm.nih.gov/37586787/
1,8-cineole	interacts_with	cytochrome P450 3A4 (human)	is_substrate_of	tacrolimus (anhydrous)	correlated_with	acute kidney failure	http://napdi.org/napdi_srs_imports:zingiber_officinale	http://purl.obolibrary.org/obo/CHEBI_27961	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/DIDEO_00000041	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0002492	https://pubmed.ncbi.nlm.nih.gov/37586787/
1,8-cineole	interacts_with	cytochrome P450 3A4 (human)	molecularly_interacts_with	tacrolimus (anhydrous)	correlated_with	acute kidney failure	http://napdi.org/napdi_srs_imports:zingiber_officinale	http://purl.obolibrary.org/obo/CHEBI_27961	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002436	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0002492	https://pubmed.ncbi.nlm.nih.gov/37586787/
gingerol	directly_negatively_regulates_activity_of	ATP-dependent translocase ABCB1 (human)	transports	tacrolimus (anhydrous)	correlated_with	acute kidney failure	http://napdi.org/napdi_srs_imports:zingiber_officinale	http://purl.obolibrary.org/obo/CHEBI_10136	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002020	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0002492	https://pubmed.ncbi.nlm.nih.gov/37586787/
gingerol	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	is_substrate_of	tacrolimus (anhydrous)	correlated_with	acute kidney failure	http://napdi.org/napdi_srs_imports:zingiber_officinale	http://purl.obolibrary.org/obo/CHEBI_10136	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/DIDEO_00000041	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0002492	https://pubmed.ncbi.nlm.nih.gov/37586787/
gingerol	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	molecularly_interacts_with	tacrolimus (anhydrous)	correlated_with	acute kidney failure	http://napdi.org/napdi_srs_imports:zingiber_officinale	http://purl.obolibrary.org/obo/CHEBI_10136	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002436	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0002492	https://pubmed.ncbi.nlm.nih.gov/37586787/
borneol	directly_negatively_regulates_activity_of	ATP-dependent translocase ABCB1 (human)	transports	tacrolimus (anhydrous)	correlated_with	acute kidney failure	http://napdi.org/napdi_srs_imports:zingiber_officinale	http://purl.obolibrary.org/obo/CHEBI_28093	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002020	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0002492	https://pubmed.ncbi.nlm.nih.gov/37586787/
borneol	directly_negatively_regulates_quantity_of	ATP-dependent translocase ABCB1 (human)	transports	tacrolimus (anhydrous)	correlated_with	acute kidney failure	http://napdi.org/napdi_srs_imports:zingiber_officinale	http://purl.obolibrary.org/obo/CHEBI_28093	http://purl.obolibrary.org/obo/RO_0011010	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002020	http://purl.obolibrary.org/obo/CHEBI_61049	http://purl.obolibrary.org/obo/RO_0002610	http://purl.obolibrary.org/obo/MONDO_0002492	https://pubmed.ncbi.nlm.nih.gov/37586787/
